Symbol,Score,ENSG
LAGE3,4.0842671646973294e-05,ENSG00000196976
PUM3,0.00022749192754974556,ENSG00000080608
RPP30,8.122567676127726e-05,ENSG00000148688
MED23,8.259385952026447e-05,ENSG00000112282
GTPBP4,0.00030993049866979484,ENSG00000107937
H4C2,0.00018273675526305573,ENSG00000278705
FPGS,9.529501958280496e-05,ENSG00000136877
H2BC4,0.00012760143279309276,ENSG00000180596
MCM6,0.00036246443342228526,ENSG00000076003
PCBP1,0.00018510921750606378,ENSG00000169564
TBCC,0.00010728473061279722,ENSG00000124659
CDCA8,7.284742740874063e-05,ENSG00000134690
HEATR1,0.00018779289629108234,ENSG00000119285
MRPS18A,6.460289739637516e-05,ENSG00000096080
EIF2S3B,0.00011135474963316153,ENSG00000180574
RPS21,0.0002791395808335825,ENSG00000171858
AKIRIN2,1.9432599707905277e-05,ENSG00000135334
NKAPL,1.9422948760397606e-05,ENSG00000189134
COQ4,8.169564064962051e-05,ENSG00000167113
URM1,3.972264136988487e-05,ENSG00000167118
SF3B4,0.00030171392034912645,ENSG00000143368
H4C6,0.00018308311900188708,ENSG00000274618
CCNA1,3.478979241342851e-05,ENSG00000133101
H4C8,0.00018704860881829375,ENSG00000158406
SMU1,0.0001937020898378777,ENSG00000122692
H3C1,0.0001179942630345421,ENSG00000275714
IBA57,0.00010699741232056002,ENSG00000181873
POLH,0.00013334356778666915,ENSG00000170734
GSTO1,0.00020330563007907597,ENSG00000148834
H4C15,0.00018291645526734022,ENSG00000270276
H4C12,0.00018345219606611646,ENSG00000273542
TAF5,0.0002882766894535789,ENSG00000148835
RPS4X,0.0004087231213934965,ENSG00000198034
HSF2,1.864369363600626e-05,ENSG00000025156
HNRNPUL2,6.48869615683713e-05,ENSG00000214753
TUBB4B,0.00041920589161628007,ENSG00000188229
BOLA3,5.593686797703007e-05,ENSG00000163170
H3C8,0.00011955843285588901,ENSG00000273983
HSD17B10,0.0001496275233448147,ENSG00000072506
QNG1,0.00012274913436939602,ENSG00000165118
H4C9,0.00018340624539958783,ENSG00000276180
ORC1,0.00012527827902654584,ENSG00000085840
NAXE,0.00024977523963992914,ENSG00000163382
H4C14,0.00018376983269335515,ENSG00000270882
TAF12,9.510208764123045e-05,ENSG00000120656
H3C12,0.00011908491234354328,ENSG00000197153
ARF1,0.00037407588759990235,ENSG00000143761
H3C3,0.00013623590253383853,ENSG00000287080
E2F2,4.304216605519426e-05,ENSG00000007968
EXOSC6,5.864232132673396e-05,ENSG00000223496
KHDRBS1,0.00011851764417056418,ENSG00000121774
TARBP1,2.5464421654718505e-05,ENSG00000059588
HNRNPA0,0.00012115268039144519,ENSG00000177733
H2AC20,0.00011302312780054058,ENSG00000184260
POLR2L,0.00018492786223632649,ENSG00000177700
H3C11,0.00011728928363194834,ENSG00000275379
HNRNPA1L2,0.00013519707542643678,ENSG00000139675
H2BC6,0.00012409985281543713,ENSG00000274290
RBBP5,0.00017392237894013482,ENSG00000117222
CDK5,0.00015659516893712147,ENSG00000164885
BMS1,0.00027591984275135797,ENSG00000165733
TAF13,9.819683378473587e-05,ENSG00000197780
TUBB2A,0.0002698008577188712,ENSG00000137267
ITGB3BP,2.2775946709758914e-05,ENSG00000142856
H2BC21,0.0001228746295288827,ENSG00000184678
DNAJC3,0.0002154867276981436,ENSG00000102580
GK3,4.9682233742165844e-05,ENSG00000229894
POLR1F,5.129174646392031e-05,ENSG00000105849
RRP1B,0.00022258987558247884,ENSG00000160208
GINS1,0.00017536910570575972,ENSG00000101003
CHAF1B,0.00026783936114022007,ENSG00000159259
RPS26,0.00038491521333437935,ENSG00000197728
AKAP17A,3.91621547815904e-05,ENSG00000197976
H3C7,0.00012398548466324615,ENSG00000277775
RBX1,0.00023329531128210733,ENSG00000100387
RPS28,0.0002720667697828393,ENSG00000233927
ATP6V1F,0.00024886536206496316,ENSG00000128524
H4C13,0.0001835125666486157,ENSG00000275126
H4C1,0.00017791033331747403,ENSG00000278637
CENPI,0.00010350125888683756,ENSG00000102384
DSN1,9.423995089302863e-05,ENSG00000149636
RRS1,0.00027448567509968274,ENSG00000179041
SNAPC1,6.995384571864862e-05,ENSG00000023608
ABRACL,9.41494825647245e-05,ENSG00000146386
PDK3,9.196961623532123e-05,ENSG00000067992
H3C10,0.0001212739564801699,ENSG00000278828
FKBP5,7.39987784665361e-05,ENSG00000096060
VPS16,0.0001996857802211392,ENSG00000215305
E2F1,9.581894456875543e-05,ENSG00000101412
DGUOK,1.3318624257988096e-05,ENSG00000114956
MGME1,1.0151237776395478e-05,ENSG00000125871
XPNPEP1,0.0003681425523199402,ENSG00000108039
RBM10,0.00022010944461235972,ENSG00000182872
H3C2,0.00013382285605932778,ENSG00000286522
CSNK2B,0.0005668982543321009,ENSG00000204435
TTLL12,0.00014917676654134038,ENSG00000100304
GLE1,0.00016128403441597756,ENSG00000119392
H4C5,0.00018161953264630962,ENSG00000276966
CDK6,6.98437118383725e-05,ENSG00000105810
MTX3,8.450325578406204e-05,ENSG00000177034
GLO1,0.0002214576695354517,ENSG00000124767
H3C6,0.00012025246189629586,ENSG00000274750
RING1,6.31478406677167e-05,ENSG00000204227
KRR1,0.00030946409965636483,ENSG00000111615
DHX9,0.00041792361331869087,ENSG00000135829
CDC20,0.0005579623964471312,ENSG00000117399
IGBP1,0.00014470638606824975,ENSG00000089289
H4C3,0.00019191260515755712,ENSG00000197061
EIF3A,0.0013733916914041354,ENSG00000107581
CAP1,0.0003506532261613073,ENSG00000131236
UAP1,0.00016021414458105012,ENSG00000117143
GFPT1,0.00011580298408099387,ENSG00000198380
PPIL4,0.00011178834250278802,ENSG00000131013
H4C4,0.00018630776473688398,ENSG00000277157
PMPCA,0.0002500210593912825,ENSG00000165688
NOM1,0.0001254203451459527,ENSG00000146909
EIF3I,0.00038981368555340135,ENSG00000084623
EXOSC7,0.0001327261037843188,ENSG00000075914
H2BC8,0.00012376281717094075,ENSG00000273802
KIF4B,0.00041077693769036043,ENSG00000226650
PPA1,0.0003625554017061157,ENSG00000180817
KRTCAP2,5.767255519932359e-05,ENSG00000163463
PPCS,7.251827604792326e-05,ENSG00000127125
CTU1,2.0119753235539054e-05,ENSG00000142544
THOC6,0.0001113945122402696,ENSG00000131652
PRPF18,0.00015319593879306871,ENSG00000165630
TAF3,5.701458653497538e-05,ENSG00000165632
PPP4R3C,2.40050203352682e-05,ENSG00000224960
LDB1,4.6966701258489744e-05,ENSG00000198728
H3C14,0.00010549372872736383,ENSG00000203811
FRA10AC1,1.6927011406893184e-05,ENSG00000148690
RPP25L,4.218262361897808e-05,ENSG00000164967
PMF1,5.495946391462874e-05,ENSG00000160783
WDR5B,6.790229510378772e-05,ENSG00000196981
H2AC25,0.00011217120404989035,ENSG00000181218
NAA16,0.00014990516577748496,ENSG00000172766
MTRF1L,5.337122823522321e-05,ENSG00000112031
GOLGA7,0.00013464811320667568,ENSG00000147533
CENPQ,2.3149164577111143e-05,ENSG00000031691
RPAP2,6.642454619365232e-05,ENSG00000122484
SETX,3.395882573250788e-05,ENSG00000107290
PTRHD1,6.62009771604455e-05,ENSG00000184924
CARNMT1,4.40945512281891e-05,ENSG00000156017
DMAP1,0.000122301794264477,ENSG00000178028
SPTY2D1,4.783159126335743e-05,ENSG00000179119
PHF5A,0.0002259385765720751,ENSG00000100410
GSPT2,0.0001556560308075755,ENSG00000189369
TRMT13,5.146773898232928e-05,ENSG00000122435
TFAP2E,4.830083080287487e-06,ENSG00000116819
NTPCR,3.145239259982356e-05,ENSG00000135778
ASPM,0.00015218846011424584,ENSG00000066279
WDR3,0.0003348609095984049,ENSG00000065183
MRPL14,8.543609883261783e-05,ENSG00000180992
CDKAL1,5.4894678637269454e-05,ENSG00000145996
SASS6,0.000673110530264284,ENSG00000156876
H3C15,0.00010511274547898743,ENSG00000203852
UBR2,7.493275314640836e-05,ENSG00000024048
C19orf48P,5.492248148147365e-07,ENSG00000167747
USP37,2.7411043005585196e-05,ENSG00000135913
FKBP1C,0.00010766279557712611,ENSG00000198225
PATL1,0.00015505293976482938,ENSG00000166889
H2AC21,0.00010285459949170739,ENSG00000184270
MDP1,4.718588065155601e-05,ENSG00000213920
SDE2,5.6242313178853274e-05,ENSG00000143751
PYHIN1,7.909321401296807e-06,ENSG00000163564
SMC5,0.00020501968838389234,ENSG00000198887
METTL13,7.340661619727633e-05,ENSG00000010165
CHMP1B,0.0001723583983162267,ENSG00000255112
YRDC,2.5586278564103013e-05,ENSG00000196449
HDDC2,3.318244205043898e-05,ENSG00000111906
CHCHD4,7.755776603411494e-05,ENSG00000163528
ZCCHC9,4.425164770914858e-05,ENSG00000131732
H3C13,0.00010502643967740235,ENSG00000183598
H2BC26,7.018767581921688e-05,ENSG00000196890
COX15,0.00010372866002996575,ENSG00000014919
NFXL1,6.630616673996088e-05,ENSG00000170448
UTP14C,0.00018362084414062617,ENSG00000253797
EXOC8,0.00010476318041369981,ENSG00000116903
YME1L1,8.615141519539378e-05,ENSG00000136758
MMGT1,8.371669246824734e-05,ENSG00000169446
ZDHHC13,0.00010850249990790615,ENSG00000177054
ADAT2,5.481043028624924e-05,ENSG00000189007
BRWD3,2.105570245150335e-05,ENSG00000165288
SRBD1,7.957690868250535e-05,ENSG00000068784
EIF5AL1,8.944313362877687e-05,ENSG00000253626
TSNAX,0.0010131431894533616,ENSG00000116918
LMBRD2,8.724671674880267e-05,ENSG00000164187
MOB3B,6.156380439965426e-06,ENSG00000120162
MIER1,4.9587512518195694e-05,ENSG00000198160
INTS5,6.38636601072588e-05,ENSG00000185085
PCGF5,1.9699741691511663e-05,ENSG00000180628
CENPL,2.5273207322160985e-05,ENSG00000120334
UBE2R2,4.25476787836759e-05,ENSG00000107341
NAXD,6.891255682907758e-05,ENSG00000213995
PSMB7,0.0003192189700751604,ENSG00000136930
SUMO4,1.3475716881513733e-05,ENSG00000177688
NTMT2,8.66730604764653e-06,ENSG00000203740
RPF2,0.0004069884825312893,ENSG00000197498
HUS1B,8.895761211468205e-06,ENSG00000188996
CSNK2A3,6.608871184143208e-05,ENSG00000254598
DPH5,0.00010796760991168343,ENSG00000117543
ASB13,1.2502695188588602e-05,ENSG00000196372
ZNF511,1.5196976202933398e-05,ENSG00000198546
DYNLL2,0.0004283006787996236,ENSG00000264364
COA7,4.840312075123273e-05,ENSG00000162377
H2AC1,8.538365529494525e-05,ENSG00000164508
ZKSCAN4,7.961540947384579e-06,ENSG00000187626
MED30,5.400485953062332e-05,ENSG00000164758
MARS2,8.598987013290512e-05,ENSG00000247626
H2AC14,9.412253391666695e-05,ENSG00000276368
BRK1,8.149963178718291e-05,ENSG00000254999
H2BC15,9.4419680436561e-05,ENSG00000233822
TRMT2B,3.92035560078762e-05,ENSG00000188917
ZMAT2,0.0001655590929501975,ENSG00000146007
CDKN2AIPNL,2.123192989672921e-05,ENSG00000237190
KIAA1143,4.2480031638474494e-05,ENSG00000163807
H2AC6,0.00012598699687343848,ENSG00000180573
MCPH1,7.969664086849188e-05,ENSG00000147316
MRPL38,0.00013883706613101134,ENSG00000204316
GTF3C6,2.826379648527945e-06,ENSG00000155115
FEM1C,7.466664976762399e-05,ENSG00000145780
LTV1,0.0001460271036398148,ENSG00000135521
TOMM40L,0.0001244044088481113,ENSG00000158882
DDI1,4.957936383842268e-05,ENSG00000170967
LEO1,0.00027509412402745213,ENSG00000166477
H2BC9,0.00010243384647294267,ENSG00000275713
PHF10,8.602895249262173e-05,ENSG00000130024
GEMIN5,8.721635407678047e-05,ENSG00000082516
MFSD14A,2.21984896687343e-05,ENSG00000156875
GCN1,0.00022673825945917667,ENSG00000089154
NUP205,0.0002262846468207706,ENSG00000155561
DDX51,0.00014573831214954617,ENSG00000185163
MRPL24,0.00012154684971611076,ENSG00000143314
APIP,6.942391630649732e-05,ENSG00000149089
H2BC14,7.409226357786362e-05,ENSG00000273703
MRRF,0.00010065568072581565,ENSG00000148187
TNFAIP8L1,1.8999472839359713e-06,ENSG00000185361
NOC3L,0.00020658684483557197,ENSG00000173145
CDC5L,0.0015960338334394075,ENSG00000096401
H2BC13,8.608803013256907e-05,ENSG00000185130
TMEM167A,4.880825210736494e-05,ENSG00000174695
RPL36AL,0.00014616982622276442,ENSG00000165502
FMC1,2.276922506730593e-05,ENSG00000164898
NSMCE3,4.703857470988927e-05,ENSG00000185115
SMC1B,0.00011422907869005307,ENSG00000077935
MNS1,9.462746241875879e-05,ENSG00000138587
EEF1AKMT1,7.149933141368214e-05,ENSG00000150456
RPS4Y2,0.0001287117516964115,ENSG00000280969
SERBP1,0.0001845752839434544,ENSG00000142864
STT3B,0.00042803861632119877,ENSG00000163527
MED8,4.5629152661164485e-05,ENSG00000159479
ZNF622,0.0002210917667609627,ENSG00000173545
KTI12,6.115489243050599e-05,ENSG00000198841
BRIX1,0.0002864531845010876,ENSG00000113460
SFT2D1,3.078442336203361e-05,ENSG00000198818
TIMM17A,0.00016495488315704127,ENSG00000134375
ZDHHC15,2.479396825901214e-05,ENSG00000102383
NOA1,7.537088180309313e-05,ENSG00000084092
GADD45GIP1,5.9681782738912206e-05,ENSG00000179271
WRNIP1,3.395550076107698e-05,ENSG00000124535
POP5,6.34411607620313e-05,ENSG00000167272
RRP36,0.00014995317778697831,ENSG00000124541
TBC1D20,4.682139467242773e-05,ENSG00000125875
SLC25A28,3.972783009261382e-05,ENSG00000155287
NUP210,8.863803175222195e-05,ENSG00000132182
NDN,3.670554843990972e-05,ENSG00000182636
UPF1,0.00022007372861433878,ENSG00000005007
TSR2,0.00016866958846409018,ENSG00000158526
RNF2,0.00014206541629787164,ENSG00000121481
HSD17B8,6.75803990528459e-05,ENSG00000204228
H2AC12,9.59395723871161e-05,ENSG00000274997
SREK1IP1,3.0473708794653146e-05,ENSG00000153006
PRPF38A,0.0002186942772840464,ENSG00000134748
RPL10L,8.796571722664062e-05,ENSG00000165496
MIPEP,7.23640699818367e-05,ENSG00000027001
GTF2H4,0.00010711066971715853,ENSG00000213780
ANP32B,0.00021003550067247024,ENSG00000136938
PNPLA2,4.1959621456294726e-05,ENSG00000177666
KIF18A,0.0005003808861155173,ENSG00000121621
GPKOW,6.86305890664046e-05,ENSG00000068394
DNAJC9,0.0006417796364939261,ENSG00000213551
TOE1,3.746559103412287e-05,ENSG00000132773
SNRNP40,0.00026199802197351865,ENSG00000060688
UBLCP1,7.039215143251331e-05,ENSG00000164332
KIFAP3,0.0004127341361053846,ENSG00000075945
GPATCH11,2.61020939956158e-05,ENSG00000152133
MED18,4.552602967149865e-05,ENSG00000130772
RPP25,4.73610036922942e-05,ENSG00000178718
SDF2L1,0.00016608269875975843,ENSG00000128228
GID8,0.00017680383185862138,ENSG00000101193
CZIB,9.782119581659845e-05,ENSG00000162384
DDA1,6.727146517465177e-05,ENSG00000130311
HPF1,2.1000588791239836e-05,ENSG00000056050
POLE4,5.4722255108934854e-05,ENSG00000115350
CSTF2T,8.938927313474007e-05,ENSG00000177613
NXF2,1.1134801261217543e-05,ENSG00000269405
ABCF2-H2BK1,0.00016330961828081337,ENSG00000285292
HINT2,0.00011245149782150743,ENSG00000137133
MRI1,0.0001335758855965212,ENSG00000037757
MINPP1,0.0001632116521816033,ENSG00000107789
APEX2,2.2453557626225837e-05,ENSG00000169188
MCTS1,0.00011665092488938248,ENSG00000232119
FBXO5,7.692877575479667e-05,ENSG00000112029
SRSF8,2.780005032117831e-05,ENSG00000263465
ADPRS,6.596831305958375e-05,ENSG00000116863
ERP44,0.000208257957896098,ENSG00000023318
POLE3,0.0001661908610693771,ENSG00000148229
DENND2D,7.712969161962477e-06,ENSG00000162777
GTSE1,0.0005086878438203649,ENSG00000075218
CWC15,0.00022257741768093368,ENSG00000150316
PAK5,3.354177851579817e-05,ENSG00000101349
WDR12,0.00019153390189090123,ENSG00000138442
PITHD1,6.990660982741055e-05,ENSG00000057757
BCCIP,0.00030172166171730803,ENSG00000107949
MYNN,5.652858781768354e-05,ENSG00000085274
MRPL40,0.0001087328816687989,ENSG00000185608
NDUFAF3,8.425730381490568e-05,ENSG00000178057
PABPC3,0.00014774783375755886,ENSG00000151846
WARS2,4.859022268303722e-05,ENSG00000116874
DIAPH3,5.7735949418006787e-05,ENSG00000139734
MRTO4,0.00034182727161470664,ENSG00000053372
TPX2,0.00017344952807535718,ENSG00000088325
LRRC40,4.912044949935202e-05,ENSG00000066557
DPY30,8.75586884347459e-05,ENSG00000162961
PHAX,6.801767544368821e-05,ENSG00000164902
ORC3,0.00011741239347424983,ENSG00000135336
MED10,9.704533648901022e-05,ENSG00000133398
ALKBH4,4.128596194131248e-05,ENSG00000160993
CDCA4,2.1538584755994012e-05,ENSG00000170779
CHMP5,0.00028310814152238915,ENSG00000086065
MAGEF1,2.3688859815122208e-05,ENSG00000177383
COPG2,0.00024627466074544143,ENSG00000158623
NACA2,8.052523112169724e-05,ENSG00000253506
VCPKMT,4.011002548066111e-05,ENSG00000100483
BAZ1B,9.059873601776192e-05,ENSG00000009954
TAOK2,9.414413483070565e-05,ENSG00000149930
ABCB10,8.32159591731772e-05,ENSG00000135776
UTP14A,0.0002191784493420752,ENSG00000156697
HIRIP3,2.5659231993109317e-05,ENSG00000149929
CCDC8,1.2897337023653672e-05,ENSG00000169515
MRPS26,4.679801845304959e-05,ENSG00000125901
CISD1,9.026522698076473e-05,ENSG00000122873
NXF2B,1.125194245646557e-05,ENSG00000269437
SF3B5,0.00021799889909829908,ENSG00000169976
NUFIP1,9.629748603318061e-05,ENSG00000083635
C9orf78,0.0001276276079483999,ENSG00000136819
HDHD3,5.864095863601011e-05,ENSG00000119431
SUDS3,6.691606531045258e-05,ENSG00000111707
UTP3,0.00026003470138519333,ENSG00000132467
RBM27,0.00013066480075808975,ENSG00000091009
ANAPC2,0.000169568787954447,ENSG00000176248
MRPL44,0.00011723544122748148,ENSG00000135900
TRMT6,0.00024285041935480175,ENSG00000089195
TBC1D13,5.7141029013741293e-05,ENSG00000107021
STEEP1,1.4660035663727626e-05,ENSG00000018610
FAM50B,2.2736065822125982e-05,ENSG00000145945
ACSL5,0.0001716516798141884,ENSG00000197142
ACAT2,0.00014124099739102025,ENSG00000120437
ISG20L2,8.517788107639088e-05,ENSG00000143319
PIGM,4.460273679365095e-05,ENSG00000143315
NXT1,0.0001572343745453944,ENSG00000132661
POLR3F,0.00016732093371165104,ENSG00000132664
PELO,9.233143422689293e-05,ENSG00000152684
TUBB2B,0.00019423816360595222,ENSG00000137285
CUEDC2,2.578187155987574e-05,ENSG00000107874
NAP1L2,5.7588172728972955e-05,ENSG00000186462
PIF1,8.125718930874148e-05,ENSG00000140451
LLPH,5.796838858801859e-05,ENSG00000139233
RPP21,3.864551445989975e-05,ENSG00000241370
VPS4A,0.0002967826924743078,ENSG00000132612
TNKS2,5.686134371118099e-05,ENSG00000107854
IMP3,0.0002354177295679309,ENSG00000177971
SSU72,0.00018648142046828953,ENSG00000160075
ANKEF1,1.3320609872927148e-05,ENSG00000132623
NSMCE4A,5.737219357728497e-05,ENSG00000107672
SLC17A5,0.00010829610208581659,ENSG00000119899
DDX21,0.00020265081953617774,ENSG00000165732
CRIPT,3.445629936519986e-05,ENSG00000119878
FARSB,0.0002860023714436143,ENSG00000116120
MCMBP,0.00017197272460608718,ENSG00000197771
MIS18A,0.000947484295194151,ENSG00000159055
AURKAIP1,4.076724319105014e-05,ENSG00000175756
DPH7,7.136806609128639e-05,ENSG00000148399
THAP7,2.9760463628786183e-05,ENSG00000184436
DPM3,3.786869442967128e-05,ENSG00000179085
THYN1,1.3909812007436946e-05,ENSG00000151500
IARS2,0.0001600470474158641,ENSG00000067704
NTMT1,0.0001072174941349688,ENSG00000148335
PHPT1,9.43994703891048e-05,ENSG00000054148
RRAGC,0.00017612554901965264,ENSG00000116954
ZNF282,4.9308949512365955e-06,ENSG00000170265
UXT,9.908324194929437e-05,ENSG00000126756
RCC2,0.0007623824776550615,ENSG00000179051
RIOX1,0.00012180839656534112,ENSG00000170468
PRMT8,0.00011473684158150064,ENSG00000111218
PDRG1,2.59526239233419e-05,ENSG00000088356
NDC1,0.00012398872244512408,ENSG00000058804
NXT2,9.348714318037415e-05,ENSG00000101888
ZMAT5,3.1481815172133055e-05,ENSG00000100319
ITPA,0.00015660720151998122,ENSG00000125877
TBC1D22B,0.00011380639635487241,ENSG00000065491
MCM8,5.6395573116101e-05,ENSG00000125885
ABT1,0.00010669814545275931,ENSG00000146109
DUSP12,0.0001129068281505211,ENSG00000081721
PRTFDC1,1.006881282350432e-05,ENSG00000099256
ARPC5L,0.00019900665523040354,ENSG00000136950
PFDN2,0.00012871191938120552,ENSG00000143256
POLR1H,0.00019173871117521588,ENSG00000066379
ACTR5,8.278168773484248e-05,ENSG00000101442
UBQLN4,0.0002467221680952216,ENSG00000160803
SHOC2,4.3078624734146525e-05,ENSG00000108061
NOL12,4.234619881416658e-05,ENSG00000273899
MOB1A,0.000262965692984489,ENSG00000114978
SMC3,0.00040890025067807,ENSG00000108055
DSCC1,0.00015771924879870564,ENSG00000136982
GAR1,0.00030426414697548154,ENSG00000109534
TUBG2,0.000184068435004238,ENSG00000037042
PAK1IP1,0.00013491025479392863,ENSG00000111845
TIMELESS,0.00015670565215687975,ENSG00000111602
ABITRAM,5.931288141475742e-05,ENSG00000119328
PDF,1.059217329794073e-05,ENSG00000258429
RRAGD,0.0001931748079106963,ENSG00000025039
RPF1,0.00023240521844321917,ENSG00000117133
GRPEL1,0.00030102790879065475,ENSG00000109519
GINS3,0.0001426374390457083,ENSG00000181938
PRADC1,1.191903019396756e-05,ENSG00000135617
SERINC1,0.00012210995452727717,ENSG00000111897
QRSL1,5.852155126489969e-05,ENSG00000130348
NDOR1,0.00012480114758231438,ENSG00000188566
EXOSC3,0.00020981927128645468,ENSG00000107371
GNL3L,0.0001723817803621484,ENSG00000130119
GHITM,9.343697522419359e-05,ENSG00000165678
AP3M1,0.00016260010121498222,ENSG00000185009
PPIL1,0.00025957590461312953,ENSG00000137168
SF3B6,0.000196256982365177,ENSG00000115128
SUGT1,0.00016281348533548308,ENSG00000165416
NOC2L,0.0002154874048280355,ENSG00000188976
LEMD3,4.2106941282951445e-05,ENSG00000174106
RNF115,6.37390310707983e-05,ENSG00000265491
TMA7,9.423601108056928e-05,ENSG00000232112
BOLA1,5.4480732900166303e-05,ENSG00000178096
KLHL20,0.00014503228187684474,ENSG00000076321
MAU2,0.00016530735320666965,ENSG00000129933
USP20,3.5763826935454116e-05,ENSG00000136878
RRP15,0.0001540332954097032,ENSG00000067533
N6AMT1,4.2771805497628634e-05,ENSG00000156239
TPRKB,6.297683073104307e-05,ENSG00000144034
RTCB,0.00024078114467300453,ENSG00000100220
CLIC4,0.00026574306991656183,ENSG00000169504
TIMM22,0.00012396286785720844,ENSG00000177370
PPME1,0.00017555756626902623,ENSG00000214517
YTHDF2,0.0001272194905563854,ENSG00000198492
WIPI2,0.0001127805596309867,ENSG00000157954
DNAJC15,6.654523526497423e-05,ENSG00000120675
CHCHD2,0.0001709861863272374,ENSG00000106153
GMPPB,0.00013051823533638852,ENSG00000173540
LSM2,0.0002862020056334783,ENSG00000204392
POLR3K,0.00012566118651521644,ENSG00000161980
UTP11,0.00023070477086743546,ENSG00000183520
DCAF1,0.000320005621420303,ENSG00000145041
SAMM50,0.0005066145336733135,ENSG00000100347
UFC1,0.0001672772241578419,ENSG00000143222
ASF1A,0.0002906994238039341,ENSG00000111875
CYP4A22,1.2602694404340372e-06,ENSG00000162365
DHRS3,2.846331698991214e-05,ENSG00000162496
KYNU,2.459170153107619e-05,ENSG00000115919
FAAH,1.176891492425299e-05,ENSG00000117480
TMT1B,3.945785850428359e-06,ENSG00000170439
ALDH3A2,0.00011512222155973051,ENSG00000072210
MGLL,3.27065117683824e-05,ENSG00000074416
HPD,4.099137117340318e-05,ENSG00000158104
CYP4A11,2.5764623797744636e-06,ENSG00000187048
FMO1,4.551273741535472e-06,ENSG00000010932
ABCD3,5.3056829748824196e-05,ENSG00000117528
CAT,0.0001887962412098695,ENSG00000121691
STS,3.3109732935489978e-06,ENSG00000101846
ACAA1,3.1993252904796006e-05,ENSG00000060971
FTCD,1.2446327742065935e-05,ENSG00000160282
ACSL1,0.0001487974439522308,ENSG00000151726
DECR1,6.710111278810713e-05,ENSG00000104325
DPYS,3.216097625845041e-05,ENSG00000147647
SC5D,4.0109317272874014e-05,ENSG00000109929
CYP2E1,2.8330154513389106e-06,ENSG00000130649
HMGCL,0.00013497089511880863,ENSG00000117305
CYB5A,0.00016168781377175206,ENSG00000166347
VNN1,9.171166097648118e-06,ENSG00000112299
F9,6.674171143820523e-06,ENSG00000101981
ACADL,2.0160635145644283e-05,ENSG00000115361
GYS2,1.2794461292358278e-05,ENSG00000111713
AGXT,2.1912272602834884e-05,ENSG00000172482
CYP2A13,1.7736261263965444e-06,ENSG00000197838
CREB3L3,2.2143437426085883e-06,ENSG00000060566
FITM2,3.44949268739237e-05,ENSG00000197296
CMBL,5.594147201391491e-05,ENSG00000164237
FILIP1,3.347763130071874e-07,ENSG00000118407
BAIAP2,2.4829989860432057e-05,ENSG00000175866
CALD1,7.923844327249237e-06,ENSG00000122786
FBLIM1,3.3009379260044636e-06,ENSG00000162458
ARSJ,4.015023330215713e-07,ENSG00000180801
EFR3B,3.4095508352003906e-06,ENSG00000084710
FOXL2NB,7.744878471446299e-08,ENSG00000206262
SELENOI,3.6554333308306834e-05,ENSG00000138018
TEX2,2.7358862943915064e-05,ENSG00000136478
SUCO,1.8011544998039317e-05,ENSG00000094975
GOLGA4,9.94967308786778e-05,ENSG00000144674
ALG9,8.706132404738676e-05,ENSG00000086848
PGAP3,1.9672226690704278e-05,ENSG00000161395
ERGIC2,0.00010648657549008474,ENSG00000087502
COG3,0.00011547668437665516,ENSG00000136152
RPS29,0.0001908196823301961,ENSG00000213741
BECN1,0.00019124440722467274,ENSG00000126581
RRBP1,3.2876514115027746e-05,ENSG00000125844
SPPL2B,6.78208437209021e-05,ENSG00000005206
WDR37,1.7745349444522418e-05,ENSG00000047056
CLCN3,0.00013813536668257358,ENSG00000109572
ASPH,1.1760905662237214e-05,ENSG00000198363
PIGW,1.0207949682187413e-05,ENSG00000277161
SCFD2,2.371872412012511e-05,ENSG00000184178
CCDC88A,0.00030685594396588704,ENSG00000115355
TBL2,6.455119766367372e-05,ENSG00000106638
ARV1,1.7156578080114962e-05,ENSG00000173409
PSKH1,5.7300648261090706e-05,ENSG00000159792
SREBF2,9.514564169003287e-05,ENSG00000198911
BCAT1,3.6166057050831736e-05,ENSG00000060982
UBAC2,1.8026516287225703e-05,ENSG00000134882
MAN1C1,3.44426343274431e-05,ENSG00000117643
USP19,1.2558287974094766e-05,ENSG00000172046
FADS1,2.615124343040628e-05,ENSG00000149485
SDHC,8.820057835299943e-05,ENSG00000143252
OXA1L,0.00017967715564506435,ENSG00000155463
ATP13A3,1.4164718128681838e-05,ENSG00000133657
TCTN3,4.61156881121709e-05,ENSG00000119977
STT3A,0.00015823129319888834,ENSG00000134910
NCEH1,4.26354643529027e-05,ENSG00000144959
ELOVL5,5.184644881605809e-05,ENSG00000012660
SCAP,9.506955645671439e-05,ENSG00000114650
ERMP1,1.541502924750686e-05,ENSG00000099219
SLC4A7,9.96679992756354e-06,ENSG00000033867
TM9SF4,0.00012227343516173951,ENSG00000101337
NCLN,0.00011343262426277127,ENSG00000125912
EXOC5,0.00010395332580273296,ENSG00000070367
ZDHHC6,3.9065941488592253e-05,ENSG00000023041
TMEM259,1.1507154923359206e-05,ENSG00000182087
DHCR24,4.751756123177586e-05,ENSG00000116133
POFUT2,6.978293376907831e-06,ENSG00000186866
CYP51A1,7.786849279067286e-05,ENSG00000001630
TMBIM6,6.68151295661604e-05,ENSG00000139644
