Symbol,Score,ENSP
UBE2J1,5.72670648533783e-05,9606.ENSP00000451261
SLC12A6,3.031317545837157e-05,9606.ENSP00000452776
MUC22,1.6699847451891066e-06,9606.ENSP00000455906
CLEC19A,7.74474142763554e-07,9606.ENSP00000455948
RAD51D,0.00017179631626974658,9606.ENSP00000466399
SARS2,6.45842559212769e-05,9606.ENSP00000472847
PDXP,5.738794094930211e-05,9606.ENSP00000215904
GNPNAT1,3.59046819971166e-05,9606.ENSP00000216410
CTSZ,1.7054550055885297e-05,9606.ENSP00000217131
ACOT8,5.476374489154649e-05,9606.ENSP00000217455
CPQ,1.1198494326691765e-05,9606.ENSP00000220763
ECH1,2.040793991810397e-05,9606.ENSP00000221418
AADAT,1.434389680913941e-05,9606.ENSP00000226840
CTSC,4.252393632885967e-05,9606.ENSP00000227266
DGAT2,2.934939854847806e-05,9606.ENSP00000228027
MVK,2.283033792781789e-05,9606.ENSP00000228510
MGP,8.789270626651194e-05,9606.ENSP00000228938
NFYB,0.00011864513682496099,9606.ENSP00000240055
EBPL,0.00033409872192806,9606.ENSP00000242827
CCNB1,0.00029236320645120674,9606.ENSP00000256442
ALDH1L2,4.768922562080182e-05,9606.ENSP00000258494
ALDH2,6.131930735857846e-05,9606.ENSP00000261733
ELL,7.835407862925286e-05,9606.ENSP00000262809
MREG,2.466813930911215e-05,9606.ENSP00000263268
HSD17B14,2.027800392178608e-05,9606.ENSP00000263278
AMBP,9.414707541062048e-05,9606.ENSP00000265132
PECR,3.6628315525542565e-05,9606.ENSP00000265322
SCAP,1.4939472925830345e-05,9606.ENSP00000265565
ANKIB1,1.9297700929567438e-05,9606.ENSP00000265742
RDH12,4.405914783019868e-05,9606.ENSP00000267502
CDR2,2.655600882989562e-05,9606.ENSP00000268383
SLC2A12,1.9255112329986805e-05,9606.ENSP00000275230
STAR,3.203640971593431e-05,9606.ENSP00000276449
HSD17B12,2.4079084327041573e-05,9606.ENSP00000278353
FADS2,3.0374721730501336e-05,9606.ENSP00000278840
SLC2A13,1.462973120280036e-05,9606.ENSP00000280871
SLC25A31,3.5453709795406256e-05,9606.ENSP00000281154
ACSL1,4.759163556749149e-05,9606.ENSP00000281455
SLC25A4,4.794070601810111e-05,9606.ENSP00000281456
GGPS1,2.93224519092873e-05,9606.ENSP00000282841
FLCN,1.6439150045763516e-05,9606.ENSP00000285071
CA3,2.753782394111116e-05,9606.ENSP00000285381
GATAD1,1.0114281596131609e-05,9606.ENSP00000287957
DHRS1,2.0203819442198693e-05,9606.ENSP00000288111
LHCGR,0.0003292905488286543,9606.ENSP00000294954
EIF5A2,0.0001275563398502844,9606.ENSP00000295822
WDFY3,3.770344579650031e-05,9606.ENSP00000295888
HPS3,1.8790575774597272e-05,9606.ENSP00000296051
BDH2,2.27692608718297e-05,9606.ENSP00000296424
HPGD,2.9880859277157568e-05,9606.ENSP00000296522
STARD4,1.0562307695400543e-05,9606.ENSP00000296632
FABP5,1.664126584353668e-05,9606.ENSP00000297258
CYB5R2,2.4004554781308813e-05,9606.ENSP00000299498
RRAD,0.00017180806701737794,9606.ENSP00000299759
ACSF2,1.6960657713528724e-05,9606.ENSP00000300441
ECI1,5.5548949115394876e-05,9606.ENSP00000301729
ELOVL6,3.8051396234691046e-05,9606.ENSP00000304736
PGK2,7.9845504666704e-05,9606.ENSP00000305995
MRPL13,7.313043320721942e-05,9606.ENSP00000306548
ACOX2,3.1625153696094666e-05,9606.ENSP00000307697
CYLD,0.00010134385135467436,9606.ENSP00000308928
ARV1,1.637565166172426e-05,9606.ENSP00000312458
HAO2,3.0371463323033352e-05,9606.ENSP00000316339
DLGAP1,3.719486623326231e-05,9606.ENSP00000316377
ACSF3,1.822996797684655e-05,9606.ENSP00000320646
RNF40,5.623258670503201e-05,9606.ENSP00000325677
MFSD6L,9.319996638620516e-06,9606.ENSP00000330051
ACAA1,4.795106629171463e-05,9606.ENSP00000333664
DHRS4L2,1.6579785777099457e-05,9606.ENSP00000334801
TNPO1,7.642337431194018e-05,9606.ENSP00000336712
HORMAD2,2.861894493748691e-05,9606.ENSP00000336984
ZNF420,4.857345903216148e-05,9606.ENSP00000338770
NT5C2,4.5085417358089406e-05,9606.ENSP00000339479
ACSL4,4.491119129426077e-05,9606.ENSP00000339787
ASH2L,4.511231489826451e-05,9606.ENSP00000340896
SOX18,2.3541241474234296e-05,9606.ENSP00000341815
FPR3,3.140656899966232e-05,9606.ENSP00000341821
KRIT1,3.214679452956743e-05,9606.ENSP00000344668
DHRS2,2.3084597184745625e-05,9606.ENSP00000344674
NFYA,7.241845260349045e-05,9606.ENSP00000345702
ALDH3A2,6.587353362879542e-05,9606.ENSP00000345774
RNH1,5.9562562930810734e-05,9606.ENSP00000346402
TCF4,7.379876385162314e-05,9606.ENSP00000346440
ALDH9A1,5.60803280076618e-05,9606.ENSP00000346827
SOX12,1.6132885495793963e-05,9606.ENSP00000347646
ACSL5,3.424313062856292e-05,9606.ENSP00000348429
CDAN1,3.072116491767731e-05,9606.ENSP00000348564
FDPS,3.799425504298669e-05,9606.ENSP00000349078
ACSL3,4.202495288479379e-05,9606.ENSP00000350012
TES,6.812465187341832e-05,9606.ENSP00000350937
HSD17B11,2.4932869393612e-05,9606.ENSP00000351035
SLC2A10,1.8433089140470024e-05,9606.ENSP00000352216
CYB5R3,3.134162494671138e-05,9606.ENSP00000354468
TOX,4.759090887079933e-05,9606.ENSP00000354842
SLC34A3,1.2564443204131043e-05,9606.ENSP00000355353
SOX15,2.156449409276782e-05,9606.ENSP00000355354
ACAT2,4.245531275761017e-05,9606.ENSP00000356015
CYB5R1,3.0111671208491562e-05,9606.ENSP00000356218
CDC73,6.242143624477846e-05,9606.ENSP00000356405
RUSC1,3.12189531779242e-05,9606.ENSP00000357336
PMVK,1.3844394617204246e-05,9606.ENSP00000357452
ECHS1,4.2171368969387426e-05,9606.ENSP00000357535
UROS,1.7712017646168038e-05,9606.ENSP00000357775
PDSS2,2.773979648622488e-05,9606.ENSP00000358033
SOX3,4.460448720515715e-05,9606.ENSP00000359567
DHCR24,5.8843204633383466e-05,9606.ENSP00000360316
SLC2A6,1.2632454390564875e-05,9606.ENSP00000360966
JPH2,1.7094852544104804e-05,9606.ENSP00000362071
SLC2A8,1.4485726644556406e-05,9606.ENSP00000362469
UPRT,6.422717629763452e-05,9606.ENSP00000362481
FOXO4,0.00010358719320183823,9606.ENSP00000363377
HMGCL,3.591056159891388e-05,9606.ENSP00000363614
HSD17B3,2.309566936972327e-05,9606.ENSP00000364412
PDSS1,3.0206549424239776e-05,9606.ENSP00000365388
H6PD,7.57083625587045e-05,9606.ENSP00000366620
ALDH1B1,5.7511105166137496e-05,9606.ENSP00000366927
SLC17A4,7.4993440756512144e-06,9606.ENSP00000367137
ECI2,5.1764387646550663e-05,9606.ENSP00000369461
SLC25A6,4.877427409526715e-05,9606.ENSP00000370808
VLDLR,3.9875972177582943e-05,9606.ENSP00000371532
RNF20,6.743667752966162e-05,9606.ENSP00000373772
ALDH1L1,4.879986375244579e-05,9606.ENSP00000377083
FABP6,1.4208648836574241e-05,9606.ENSP00000377549
HSDL2,3.592296544777369e-05,9606.ENSP00000381785
CMKLR2,8.493676438516401e-06,9606.ENSP00000384345
NR1H3,4.4503051908937324e-05,9606.ENSP00000387946
NFYC,6.759757571601819e-05,9606.ENSP00000396620
ENDOU,7.320303490011415e-06,9606.ENSP00000397679
FAM133B,6.7754855986848645e-06,9606.ENSP00000398401
RUNX1T1,8.142007404034638e-05,9606.ENSP00000402257
CHRNA7,3.5020715415839566e-05,9606.ENSP00000407546
PDCD6IP,8.733758455662506e-05,9606.ENSP00000411825
EBP,1.9900960010676873e-05,9606.ENSP00000417052
VAPB,6.825594816472008e-05,9606.ENSP00000417175
CIAO1,2.675423983040637e-05,9606.ENSP00000418287
TCEA1,0.0001034834598515671,9606.ENSP00000428426
EIF5AL1,0.00011492131466790852,9606.ENSP00000430706
ACRV1,7.069522698208509e-06,9606.ENSP00000432816
LDHA,9.037632953747256e-05,9606.ENSP00000445175
PINX1,5.013516840184821e-05,9606.ENSP00000451145
VEZF1,5.9851231106821336e-05,9606.ENSP00000462337
COASY,4.284609700023122e-05,9606.ENSP00000464814
USP28,4.4091691626920606e-05,9606.ENSP00000003302
SLC7A2,2.6119705614248588e-05,9606.ENSP00000004531
NDUFAB1,5.9894799782887845e-05,9606.ENSP00000007516
OTUD5,3.499295233605992e-06,9606.ENSP00000156084
AQR,2.2354172765751744e-05,9606.ENSP00000156471
TIGAR,2.151157741632439e-05,9606.ENSP00000179259
OTUB2,1.2702724300722426e-05,9606.ENSP00000203664
JOSD1,1.4846596664400823e-05,9606.ENSP00000216039
UBOX5,3.0606806179098865e-05,9606.ENSP00000217173
USP11,3.909556307897363e-05,9606.ENSP00000218348
USP31,1.1921014298216055e-05,9606.ENSP00000219689
USP5,3.136227917669985e-05,9606.ENSP00000229268
SLC7A14,2.6268032496179745e-05,9606.ENSP00000231706
REEP6,1.751570083403142e-05,9606.ENSP00000233596
NXPE1,4.1922321437909285e-06,9606.ENSP00000251921
LAMA5,3.0591480635433e-05,9606.ENSP00000252999
ZC3H4,2.486632552295483e-05,9606.ENSP00000253048
USP29,3.554491678139129e-05,9606.ENSP00000254181
USP30,3.212004016463576e-05,9606.ENSP00000257548
ESPL1,0.00017719422166525306,9606.ENSP00000257934
USP15,3.7320598086550034e-05,9606.ENSP00000258123
TAF5L,4.179301600833433e-05,9606.ENSP00000258281
USP37,3.8900421028377876e-05,9606.ENSP00000258399
USP44,3.120920371998218e-05,9606.ENSP00000258499
SLC41A2,9.858119204736762e-06,9606.ENSP00000258538
USP2,4.382835734914541e-05,9606.ENSP00000260187
TOPBP1,7.98480753339696e-05,9606.ENSP00000260810
HECW2,7.708524320059967e-05,9606.ENSP00000260983
USP22,5.051441923214865e-05,9606.ENSP00000261497
USP14,6.365328271405783e-05,9606.ENSP00000261601
TIPIN,5.472702319422069e-05,9606.ENSP00000261881
KMT2C,5.800958477837988e-05,9606.ENSP00000262189
SETD1A,0.00010718336660494331,9606.ENSP00000262519
HUWE1,9.729849102546977e-05,9606.ENSP00000262854
MPND,3.961785008807764e-05,9606.ENSP00000262966
SRBD1,4.7027553520141345e-05,9606.ENSP00000263736
STAM2,3.417354759183198e-05,9606.ENSP00000263904
TP63,9.834440472687148e-05,9606.ENSP00000264731
RAD18,6.207159966647186e-05,9606.ENSP00000264926
CEP72,0.001597675376917612,9606.ENSP00000264935
XPO5,0.00011626098886695603,9606.ENSP00000265351
WWP1,7.529824914956591e-05,9606.ENSP00000265428
USP4,4.120761645864759e-05,9606.ENSP00000265560
DUS4L,2.0268291718311518e-05,9606.ENSP00000265720
RNF113B,1.33841893617674e-05,9606.ENSP00000267291
GAREM1,7.830531624142548e-06,9606.ENSP00000269209
DMWD,3.2433698493205136e-05,9606.ENSP00000270223
KLHL23,1.0223443718787721e-05,9606.ENSP00000272797
USP53,6.964048037142447e-06,9606.ENSP00000274030
VPS26B,2.8833102645644168e-05,9606.ENSP00000281187
ZNF304,5.273860012194303e-05,9606.ENSP00000282286
USP12,1.7118970993240508e-05,9606.ENSP00000282344
OTULIN,5.312773628064266e-06,9606.ENSP00000284274
USP43,3.745042140416338e-05,9606.ENSP00000285199
OTUD6B,1.862980494444104e-05,9606.ENSP00000285420
USP25,3.770236205688573e-05,9606.ENSP00000285679
UBE2L6,6.780729472617568e-05,9606.ENSP00000287156
FANCD2,7.337793937694372e-05,9606.ENSP00000287647
USP21,4.392667406146648e-05,9606.ENSP00000289865
UBR1,4.025158040786109e-05,9606.ENSP00000290650
PPP1R16A,4.8329466905225783e-05,9606.ENSP00000292539
USP24,3.143231100225261e-05,9606.ENSP00000294383
CIP2A,1.9556942671456703e-05,9606.ENSP00000295746
UBXN7,9.317797531652126e-05,9606.ENSP00000296328
UBLCP1,8.79622117804985e-05,9606.ENSP00000296786
SLC7A3,2.663803264809993e-05,9606.ENSP00000298085
PPP1R16B,5.352546981201937e-05,9606.ENSP00000299824
TMPRSS5,1.0666111782054573e-05,9606.ENSP00000299882
USP42,2.296239171422861e-05,9606.ENSP00000301962
USP8,5.3859109597421735e-05,9606.ENSP00000302239
XPO6,9.929802645093767e-05,9606.ENSP00000302790
USP38,1.6325134140724133e-05,9606.ENSP00000303434
PEX6,1.9805824394101278e-05,9606.ENSP00000303511
DUS1L,2.8942006975742397e-05,9606.ENSP00000303515
UBE2E1,0.00011267344898694458,9606.ENSP00000303709
PRPF8,0.00010109043723746155,9606.ENSP00000304350
RNFT1,3.669788076629333e-05,9606.ENSP00000304670
OTUD7A,8.79847867371988e-06,9606.ENSP00000305926
WDR48,5.225182967721897e-05,9606.ENSP00000307491
CDC20,0.0002675983090076113,9606.ENSP00000308450
UBE3C,4.0633496922472174e-05,9606.ENSP00000309198
USP36,2.6277173989580023e-05,9606.ENSP00000310590
FANCI,4.305904635043081e-05,9606.ENSP00000310842
DUS3L,2.9763269847970225e-05,9606.ENSP00000311977
UBXN2A,2.728377401675491e-05,9606.ENSP00000312107
EHBP1L1,2.8946272405272344e-05,9606.ENSP00000312671
USP39,2.379276295463518e-05,9606.ENSP00000312981
CLSPN,8.820412962349556e-05,9606.ENSP00000312995
ATAD5,3.9161477848197494e-05,9606.ENSP00000313171
UBA6,5.4954195666016426e-05,9606.ENSP00000313454
USP20,4.317212094089231e-05,9606.ENSP00000313811
USP9X,5.704048363181437e-05,9606.ENSP00000316357
ENTHD1,1.1674406896698622e-05,9606.ENSP00000317431
SUMO4,6.744710622310688e-05,9606.ENSP00000318635
EPN2,3.442221959696843e-05,9606.ENSP00000320543
RNF168,0.00022096763913718036,9606.ENSP00000320898
KLHL38,6.496264318878273e-06,9606.ENSP00000321475
ATRIP,0.00028396673495261426,9606.ENSP00000323099
ZBTB2,5.399894965047015e-05,9606.ENSP00000323183
TRIM55,3.3345376924286034e-05,9606.ENSP00000323913
NFATC2IP,6.646978437129679e-05,9606.ENSP00000324792
C11ORF71,5.09532609892209e-06,9606.ENSP00000325508
RNF123,2.374805433389739e-05,9606.ENSP00000328287
H2AC20,0.00012640465884370238,9606.ENSP00000332194
ZNF530,5.8654004638727293e-05,9606.ENSP00000332861
UBA7,5.477349226494437e-05,9606.ENSP00000333266
USP17L2,2.254118044420324e-05,9606.ENSP00000333329
USP45,1.3989216607048048e-05,9606.ENSP00000333376
USP16,2.059611975716733e-05,9606.ENSP00000334808
BTBD7,2.487988518276445e-05,9606.ENSP00000335615
FNDC3B,2.0022714987185315e-05,9606.ENSP00000338523
USP47,5.165154037461971e-05,9606.ENSP00000339957
SENP8,1.4232623201007855e-05,9606.ENSP00000340505
UBE3B,4.989298037282524e-05,9606.ENSP00000340596
DCAKD,2.0771122331166347e-05,9606.ENSP00000341504
KLHL33,3.7038961255912553e-06,9606.ENSP00000341549
RNF6,2.1367928458920607e-05,9606.ENSP00000342121
RNF19A,3.6418882647619804e-05,9606.ENSP00000342667
USP1,4.3621291561205586e-05,9606.ENSP00000343526
USP7,7.948075342159763e-05,9606.ENSP00000343535
UBE2L3,9.10764826244428e-05,9606.ENSP00000344259
STAMBP,5.0821348797216214e-05,9606.ENSP00000344742
USP54,1.2395715501971532e-05,9606.ENSP00000345216
WWP2,8.355213994402443e-05,9606.ENSP00000348283
AREL1,3.801878835399935e-05,9606.ENSP00000348714
USP33,2.5434817972263064e-05,9606.ENSP00000350009
COPS5,0.00010356388900075066,9606.ENSP00000350512
DUS2,1.7774908439154508e-05,9606.ENSP00000351769
CD2AP,5.032555351796121e-05,9606.ENSP00000352264
BABAM1,3.0502431191414965e-05,9606.ENSP00000352408
G3BP2,4.290600988645809e-05,9606.ENSP00000352738
UBE2Z,4.9305026754192154e-05,9606.ENSP00000354201
SMURF1,9.876739601873886e-05,9606.ENSP00000354621
MINDY1,1.7429406352443626e-05,9606.ENSP00000354669
PJA1,2.7111723353725078e-05,9606.ENSP00000355014
HEATR1,5.6484533724009334e-05,9606.ENSP00000355541
SLC41A1,1.4460413789225578e-05,9606.ENSP00000356105
UCHL5,6.658918122295158e-05,9606.ENSP00000356425
POGK,1.6388577527320244e-05,9606.ENSP00000356849
CHD1L,6.66177768626164e-05,9606.ENSP00000358262
BRCC3,7.079242727869988e-05,9606.ENSP00000358474
TAF5,4.727463948860827e-05,9606.ENSP00000358854
PCGF6,2.9277448250134186e-05,9606.ENSP00000358862
USP26,3.781003652112983e-05,9606.ENSP00000359869
RRP12,6.601835504446361e-05,9606.ENSP00000360031
UBE2U,8.769973269850511e-05,9606.ENSP00000360116
RNF113A,1.9742911466974272e-05,9606.ENSP00000360497
STAMBPL1,4.172609004417559e-05,9606.ENSP00000360992
HECTD3,5.105613371536701e-05,9606.ENSP00000361245
ATG4A,2.2772700355603198e-05,9606.ENSP00000361306
UBR2,4.40741247453341e-05,9606.ENSP00000361990
RNF8,5.383332002915803e-05,9606.ENSP00000362578
PEF1,2.2042183190249106e-05,9606.ENSP00000362807
ITCH,8.764452821375937e-05,9606.ENSP00000363998
H2AX,0.0001732560373402819,9606.ENSP00000364310
MDC1,0.00036458870688958896,9606.ENSP00000365588
UIMC1,4.675975009648616e-05,9606.ENSP00000366434
UCHL3,3.469388733060156e-05,9606.ENSP00000366819
TP73,7.29590565595623e-05,9606.ENSP00000367545
PHF11,6.801881043294864e-05,9606.ENSP00000367570
UBQLNL,0.0001055876652443786,9606.ENSP00000369531
USP3,3.8412597706180615e-05,9606.ENSP00000369681
ABRAXAS1,2.0982191012307852e-05,9606.ENSP00000369857
ATXN3L,1.3043862322451084e-05,9606.ENSP00000369996
CDC20B,8.469363444859091e-05,9606.ENSP00000370781
CCP110,0.0016590922624229781,9606.ENSP00000370803
TP53BP1,0.000147598607818082,9606.ENSP00000371475
SLC7A4,3.69317307669109e-05,9606.ENSP00000372390
RUFY2,1.0563391260832005e-05,9606.ENSP00000373420
NXPE2,5.196832743675252e-06,9606.ENSP00000374237
UVSSA,1.7842714138368476e-05,9606.ENSP00000374501
UBE2E3,8.146147462735712e-05,9606.ENSP00000376215
CIT,6.007146815716955e-05,9606.ENSP00000376306
FZR1,0.00015854459976876958,9606.ENSP00000378529
UBFD1,5.7668037685641965e-05,9606.ENSP00000379217
HECW1,5.9337397011258014e-05,9606.ENSP00000379228
UBE2E2,7.46155398452319e-05,9606.ENSP00000379931
SEPTIN10,3.682405253678477e-05,9606.ENSP00000380824
RELCH,8.483444164048938e-06,9606.ENSP00000381198
HECTD1,3.982698176205729e-05,9606.ENSP00000382269
KDM1A,0.00010708411320925457,9606.ENSP00000383042
WWC2,2.1762410884352312e-05,9606.ENSP00000384222
KBTBD12,5.699998466279522e-06,9606.ENSP00000385879
UBE4A,3.584432737032185e-05,9606.ENSP00000387362
CHEK1,0.0004709064219889219,9606.ENSP00000388648
USP17L12,1.4677628938491126e-05,9606.ENSP00000389443
SENP1,4.203686827821233e-05,9606.ENSP00000394791
UBE2W,5.255600758116334e-05,9606.ENSP00000397453
NBEAL1,1.0010486861512611e-05,9606.ENSP00000399903
PPP2R2D,6.391489004048134e-05,9606.ENSP00000399970
LAMA2,4.031576825312527e-05,9606.ENSP00000400365
VPS35L,4.244561220606058e-06,9606.ENSP00000400815
USP17L11,1.4615369529766248e-05,9606.ENSP00000400880
OTUB1,2.359141852364026e-05,9606.ENSP00000402551
USP17L10,1.4455825219698962e-05,9606.ENSP00000403760
BBC3,2.7606117745599606e-05,9606.ENSP00000404503
WDR20,3.960539905163161e-05,9606.ENSP00000406084
EPN1,4.380173362296886e-05,9606.ENSP00000406209
GAS7,8.02178978838774e-05,9606.ENSP00000407552
USP17L15,1.4618209515165826e-05,9606.ENSP00000410621
HID1,3.926094769320262e-05,9606.ENSP00000413520
CAMSAP3,0.0003143723220067629,9606.ENSP00000416797
BAP1,4.6022697833655316e-05,9606.ENSP00000417132
HELZ2,0.00014214144542808475,9606.ENSP00000417401
MYSM1,8.320664515673538e-05,9606.ENSP00000418734
USP17L25,1.7554826176069237e-05,9606.ENSP00000422097
USP17L21,1.467738517046436e-05,9606.ENSP00000422216
USP17L17,1.4676628827238644e-05,9606.ENSP00000422621
USP17L30,1.7554826176069237e-05,9606.ENSP00000422887
USP17L29,1.7554826176069237e-05,9606.ENSP00000422969
USP17L22,1.5455297400770552e-05,9606.ENSP00000423115
USP17L27,1.7554826176069237e-05,9606.ENSP00000423211
USP51,2.966803946719507e-05,9606.ENSP00000423333
USP17L18,1.467782405962523e-05,9606.ENSP00000423503
USP17L28,1.7554826176069237e-05,9606.ENSP00000423777
USP17L23,1.575761396903152e-05,9606.ENSP00000424077
USP17L24,1.771310799410184e-05,9606.ENSP00000425375
USP17L19,1.467782405962523e-05,9606.ENSP00000425582
USP17L5,1.4615044001501498e-05,9606.ENSP00000425955
USP17L20,1.4677506902712271e-05,9606.ENSP00000427264
USP17L26,1.7554826176069237e-05,9606.ENSP00000427366
WWC1,5.045420411948691e-05,9606.ENSP00000427772
CLINT1,5.348817379485833e-05,9606.ENSP00000429824
USP35,1.8231982669179805e-05,9606.ENSP00000431876
USP50,2.7184227597122294e-05,9606.ENSP00000434676
KMT2A,8.366387307126595e-05,9606.ENSP00000436786
TWF1,2.5388593602440827e-05,9606.ENSP00000449428
MINDY2,1.564768419181545e-05,9606.ENSP00000452885
TMEM176A,4.1343853146320285e-06,9606.ENSP00000004103
TRAPPC6A,2.128836755785226e-05,9606.ENSP00000006275
STRADB,2.0310010561372747e-05,9606.ENSP00000194530
GDAP1,1.6692004245531012e-05,9606.ENSP00000220822
C5ORF15,6.932665290582124e-06,9606.ENSP00000231512
MFSD13A,3.1637505337643758e-06,9606.ENSP00000238936
GIMAP4,5.56055343120734e-06,9606.ENSP00000255945
TTC9,5.59562632236554e-06,9606.ENSP00000256367
TMBIM1,2.4601861268430378e-05,9606.ENSP00000258412
ANKRD13A,5.794597733800744e-06,9606.ENSP00000261739
UBN1,8.322374698984896e-06,9606.ENSP00000262376
COTL1,7.359934464054832e-06,9606.ENSP00000262428
TAPBPL,1.6356433172215444e-05,9606.ENSP00000266556
GAS2L3,1.3279491140913549e-05,9606.ENSP00000266754
ANKRD52,4.634905275287365e-05,9606.ENSP00000267116
RBM26,1.2445421987189482e-05,9606.ENSP00000267229
L2HGDH,1.9888464885282776e-05,9606.ENSP00000267436
NFKBIE,5.3295056203837256e-05,9606.ENSP00000275015
NACC2,5.499613430124336e-05,9606.ENSP00000277554
DTX3L,1.3173246114938284e-05,9606.ENSP00000296161
AFAP1L1,8.114453951083748e-06,9606.ENSP00000296721
NEMF,2.4302886079495745e-05,9606.ENSP00000298310
NEMP1,1.2498070310072695e-05,9606.ENSP00000300128
APLF,1.4038580425275776e-05,9606.ENSP00000307004
TRIM59,1.451696929373101e-05,9606.ENSP00000311219
RELL1,3.5559558333492267e-06,9606.ENSP00000313385
TMEM176B,6.354586386295313e-06,9606.ENSP00000318409
FBXO39,5.118448642696254e-06,9606.ENSP00000321386
C16ORF89,3.2400952953604914e-06,9606.ENSP00000324672
SAMD9L,1.256395217490135e-05,9606.ENSP00000326247
SLITRK4,6.808931510372421e-06,9606.ENSP00000336627
PKIG,1.1095804627247622e-05,9606.ENSP00000338067
MXRA7,5.802770645133357e-06,9606.ENSP00000348050
SUSD2,1.2067971003129091e-05,9606.ENSP00000351075
TOMM7,2.5458430753308303e-05,9606.ENSP00000351214
FAM76B,1.5142025530831025e-05,9606.ENSP00000351631
NAA35,1.3387962635478697e-05,9606.ENSP00000354972
DZIP3,1.5966875099675245e-05,9606.ENSP00000355028
NUCKS1,6.687931097885358e-06,9606.ENSP00000356110
SLC17A9,7.446389769401013e-06,9606.ENSP00000359376
GIPC2,1.04794551820439e-05,9606.ENSP00000359795
GNG12,3.117495946336138e-05,9606.ENSP00000360021
RHOXF2,2.1038646191956935e-05,9606.ENSP00000360441
SUPT3H,4.078716981203045e-05,9606.ENSP00000360515
ZNFX1,2.343847047591564e-05,9606.ENSP00000360817
RPL7A,7.044994476035488e-05,9606.ENSP00000361076
C9ORF78,1.3801856117384906e-05,9606.ENSP00000361524
RLF,4.972055256867251e-05,9606.ENSP00000361857
BRWD3,2.702286148009467e-05,9606.ENSP00000362372
CAMK2N1,8.655540173951863e-06,9606.ENSP00000364219
ZNF367,5.258202132388387e-05,9606.ENSP00000364405
TMEM51,5.703627711501876e-06,9606.ENSP00000365176
ST8SIA6,8.687607750725917e-06,9606.ENSP00000366827
HIVEP1,7.619563054072705e-05,9606.ENSP00000368698
CPXM1,1.679460966107473e-05,9606.ENSP00000369979
ITPRIPL2,2.3737123637260172e-06,9606.ENSP00000370849
FAM117B,1.0388289783432825e-05,9606.ENSP00000376071
VKORC1,1.0754740754116337e-05,9606.ENSP00000378426
VGLL3,4.81560045347652e-06,9606.ENSP00000381436
ZMYND15,9.861148891486021e-06,9606.ENSP00000391742
ZNF697,5.0720103859342834e-05,9606.ENSP00000396857
NECTIN3,1.3912697013861486e-05,9606.ENSP00000418070
ZMYND8,1.7495492021722028e-05,9606.ENSP00000418210
PGAM5,2.110899127132286e-05,9606.ENSP00000438465
SLC7A9,2.775529900875131e-05,9606.ENSP00000023064
GPATCH1,7.807278622442053e-06,9606.ENSP00000170564
P2RY10,2.8520802391245743e-05,9606.ENSP00000171757
MTMR7,1.707054591194322e-05,9606.ENSP00000180173
AASDH,3.570926764269514e-05,9606.ENSP00000205214
USP18,3.811767161678774e-05,9606.ENSP00000215794
RASL10A,0.00013510304338742554,9606.ENSP00000216101
RASD2,0.00015394247672774288,9606.ENSP00000216127
PNPLA5,9.479772517236895e-06,9606.ENSP00000216177
PNPLA3,2.2605244889465492e-05,9606.ENSP00000216180
SLC38A7,1.2172277817182985e-05,9606.ENSP00000219320
SLC7A6,1.9673072895192557e-05,9606.ENSP00000219343
PLA2G15,3.576010102226076e-05,9606.ENSP00000219345
SLC6A2,2.4279108244392923e-05,9606.ENSP00000219833
DNAJC17,3.0243346344293646e-05,9606.ENSP00000220496
CLC,4.449112824552253e-06,9606.ENSP00000221804
ARRDC2,2.5548822913788158e-05,9606.ENSP00000222250
DNAJC12,2.937312750846636e-05,9606.ENSP00000225171
PDHX,5.506326535463966e-05,9606.ENSP00000227868
SLC15A3,1.4593911058996229e-05,9606.ENSP00000227880
RERGL,0.00013520203764024526,9606.ENSP00000229002
TPI1,6.811176343599796e-05,9606.ENSP00000229270
FBXL4,5.5214498685294824e-05,9606.ENSP00000229971
SLC6A7,2.0542647816791622e-05,9606.ENSP00000230671
AGXT2,2.4191031421123556e-05,9606.ENSP00000231420
IL18R1,1.5650374191630356e-05,9606.ENSP00000233957
ODC1,6.042686853090429e-05,9606.ENSP00000234111
SLC1A4,3.7077517484656266e-05,9606.ENSP00000234256
SLC5A9,7.205616196692059e-06,9606.ENSP00000236495
ELL2,1.606919703517348e-05,9606.ENSP00000237853
GHSR,3.656513746103707e-05,9606.ENSP00000241256
C4BPB,1.136713860251701e-05,9606.ENSP00000243611
RAB38,2.4985883236820496e-05,9606.ENSP00000243662
HAUS3,3.641492881510864e-05,9606.ENSP00000243706
PTGER2,2.917975739071316e-05,9606.ENSP00000245457
ZBTB46,4.9938000478999885e-05,9606.ENSP00000245663
RAP1B,0.00016794991091090424,9606.ENSP00000250559
TRMT2A,3.732956127579001e-05,9606.ENSP00000252136
JUND,0.00014963567711824406,9606.ENSP00000252818
ASS1,4.31479139172556e-05,9606.ENSP00000253004
SLC6A8,1.8660869221480296e-05,9606.ENSP00000253122
SLC7A10,1.7394656289141623e-05,9606.ENSP00000253188
SLC6A11,2.0732467321495016e-05,9606.ENSP00000254488
JCHAIN,1.3269576897500126e-05,9606.ENSP00000254801
ACY3,1.2478300084177259e-05,9606.ENSP00000255082
DMGDH,4.1123560889661437e-05,9606.ENSP00000255189
